pais	departamento_id	municipio_id	municipio_codigo	departamento_nombre	municipio_nombre	geometry	num_poligonos	centroide_lon	centroide_lat
COL	COL.1_2	COL.1.1_2	CO-AMA-2	Amazonas	El Encanto	"POLYGON ((-73.49478912399996 -1.508480428999917, -72.97853088499988 -1.507678030999955, -72.97820281999992 -1.5076775549999297, -72.68341064399988 -1.5083249809999302, -72.68214416399996 -1.5090889919999313, -72.67996978699995 -1.5094525809998913, -72.676"	1	-72.72354445	-1.996564142
COL	COL.1_2	COL.1.2_2	CO-AMA-2	Amazonas	La Chorrera	"POLYGON ((-72.00766754099993 -2.1331145759999686, -72.0081634519999 -2.1330637929999625, -72.0119171149999 -2.1325185299999703, -72.0168228149999 -2.1333935259999635, -72.01865387099997 -2.133934973999942, -72.02326965399988 -2.1354377269998963, -72.02455"	1	-72.76165626	-1.237525922
COL	COL.1_2	COL.1.3_2	CO-AMA-2	Amazonas	La Pedrera	"POLYGON ((-69.42878723199988 -1.0764775269999518, -69.42704910599997 -1.0772758979999253, -69.42619323699995 -1.0776690229999417, -69.42346191399997 -1.0796849729998712, -69.42008972199994 -1.0831654059999778, -69.41580963099995 -1.0878373369999395, -69.4"	1	-70.03534321	-1.432344047
COL	COL.1_2	COL.1.4_2	CO-AMA-2	Amazonas	La Victoria	"POLYGON ((-71.49823760999993 0.0083891790000621, -71.49739837699997 0.0086997500001189, -71.49350738499999 0.0101547690001667, -71.49182128899992 0.0109799650000468, -71.48936462399996 0.0124472110001079, -71.48744964599996 0.0135016300000643, -71.4849853"	1	-71.12942552	-0.112006141
COL	COL.1_2	COL.1.5_2	CO-AMA-2	Amazonas	Leticia	"POLYGON ((-69.71221160999994 -3.0070011609998915, -69.79560088999989 -3.481400012999927, -69.83302326899997 -3.6879655729999286, -69.83482360799997 -3.6979031559998816, -69.8393325799999 -3.7227716439999767, -69.8396911609999 -3.724756240999966, -69.84806"	1	-70.04129728	-3.536095507
COL	COL.1_2	COL.1.6_2	CO-AMA-2	Amazonas	Mirití-Paraná	"POLYGON ((-70.49269103999995 -0.3863926519998699, -70.49268340999998 -0.4947517519998996, -70.49266815199996 -0.8298034659999303, -70.49258422799994 -1.3382266749999303, -70.4925613389999 -1.472582458999966, -70.49461364799998 -1.473287581999955, -70.5018"	1	-71.18524371	-0.685495961
COL	COL.1_2	COL.1.7_2	CO-AMA-2	Amazonas	Puerto Alegria	"POLYGON ((-72.97820281999992 -1.5076775549999297, -72.97853088499988 -1.507678030999955, -73.49478912399996 -1.508480428999917, -73.49449920799987 -1.507993459999966, -73.49283599799992 -1.5058815469998308, -73.49037933399995 -1.5051740409999752, -73.48950195399993 -1.5027461049999147, -73.48657226599988 -1.4946422569998958, -73.48846435499996 -1.4879733319999104, -73.49027252199988 -1.4837297209999178, -73.49494934099988 -1.4836258889999385, -73.50220489399999 -1.4836277959998938, -73.50231933699996 -1.4836294639998755, -73.50657653899992 -1.4832570539999779, -73.50683593799982 -1.4832341679999672, -73.5103988649999 -1.4829235079998853, -73.51211547799994 -1.4817346329999737, -73.5160140989999 -1.4790389539999182, -73.52001190099986 -1.4750267259999532, -73.5237503059999 -1.4712812899999221, -73.52760314899984 -1.465264080999816, -73.52907562299998 -1.463265179999894, -73.53089904799998 -1.4607869379998988, -73.5310745239999 -1.4529916049999088, -73.53090667699996 -1.4455425739998873, -73.53306579499991 -1.4352887859998873, -73.53322601299993 -1.434530615999961, -73.53426361099997 -1.434037089999947, -73.53919219999995 -1.4317060709998373, -73.54267120299994 -1.4302880769999433, -73.54476165799997 -1.429435251999962, -73.54647827099996 -1.4296621079998317, -73.55393218999995 -1.4306495189998145, -73.55982208199987 -1.430131673999938, -73.57394409299991 -1.4306540489999406, -73.57945251399997 -1.4284037359998933, -73.58607482899998 -1.425027132999844, -73.58762359599996 -1.4219958779999615, -73.58771514799997 -1.4180115459998888, -73.58478546099997 -1.414979338999899, -73.58186340399999 -1.41437244399998, -73.57780456599994 -1.4147574889999532, -73.57394409299991 -1.4158166639999763, -73.56727600099993 -1.4193480019998788, -73.56271362399991 -1.4207599149999055, -73.5588531489999 -1.4204057459999149, -73.55815124499998 -1.41934585599995, -73.55509185699998 -1.4173862919999465, -73.55429077199989 -1.4168720229999394, -73.55148315499991 -1.4140450959998816, -73.55043029899986 -1.4090991009999243, -73.55034637499995 -1.407090066999956, -73.55007934499997 -1.400973677999957, -73.5527343739999 -1.3952213529998971, -73.55316162199989 -1.3942903279999541, -73.55376434299995 -1.3929774759999418, -73.55871581999997 -1.3822325469998873, -73.56412506099991 -1.3741278649998776, -73.56514740099993 -1.3732372509999209, -73.57220458899997 -1.3670639989999245, -73.57688140799996 -1.362574575999929, -73.5772705089999 -1.3610929239998768, -73.5781249989999 -1.3578141929999674, -73.5781936649999 -1.3575509779999493, -73.57826232799982 -1.3572912209999117, -73.57937621999997 -1.3515747779999288, -73.58062744099993 -1.3430430889999343, -73.57951354899996 -1.3402683729998444, -73.57886505099987 -1.3386687039999288, -73.57360839799998 -1.3359760049999636, -73.57115936299994 -1.3338559859999464, -73.56948852399995 -1.3306981319998954, -73.56784820499996 -1.3278393739999501, -73.56793975899996 -1.3232487439998408, -73.56983184799992 -1.3202174889999583, -73.57115936299994 -1.319911121999894, -73.57463836599999 -1.3191072939999344, -73.57482147199994 -1.3190643779998368, -73.57501983599985 -1.3190191979999781, -73.57550048799999 -1.3193402279999304, -73.57923126299994 -1.32184624599995, -73.58316802999991 -1.3249841919998744, -73.58945464999994 -1.3282768719999467, -73.59219360299988 -1.328687428999956, -73.59249877999991 -1.3287326099999746, -73.59281158499988 -1.328779577999967, -73.59607696499995 -1.3292684549999763, -73.59993743899997 -1.3275027279998994, -73.60537719799993 -1.3242090939999684, -73.60977172899993 -1.321498988999906, -73.61222839399989 -1.3183199169999398, -73.61544799799992 -1.3061945439998794, -73.61554717999996 -1.3019380569999726, -73.61573791399991 -1.293591140999979, -73.61639404199997 -1.2898241269999744, -73.61679840099993 -1.2851124989998652, -73.61714935299983 -1.277340411999944, -73.61774444599996 -1.2736654279999584, -73.6182098399999 -1.2708551879998709, -73.61824798599997 -1.2701176409999562, -73.61826324499998 -1.269857525999953, -73.61846923899998 -1.266004680999913, -73.61894988999995 -1.265242457999932, -73.62001800499996 -1.263579724999829, -73.62225341699997 -1.263406871999905, -73.62346649099999 -1.2646235219999653, -73.62627410799996 -1.267097114999956, -73.63083648699995 -1.2692174909998926, -73.63364410299994 -1.2702779759999316, -73.63820648199993 -1.2702788109999688, -73.64418029699993 -1.2692197569999166, -73.64768981899988 -1.2678073629998607, -73.65541076599993 -1.262862680999831, -73.66207885799992 -1.2533251039999413, -73.66418456899999 -1.2490860229999043, -73.6685409559999 -1.245378374999916, -73.66876983599997 -1.2452425959999687, -73.67380523699995 -1.241154670999947, -73.6764907829999 -1.2403821949998814, -73.68028259299996 -1.2392940519999343, -73.68103790399982 -1.239076971999907, -73.68188476599988 -1.239470957999913, -73.68704986599994 -1.2418717149999452, -73.68998718299997 -1.2432359459998565, -73.69359588699996 -1.2465280289999328, -73.69644165099999 -1.2497333289999233, -73.70254516699998 -1.2529391039999496, -73.70909118599997 -1.2533730269998955, -73.7096023549999 -1.253451704999918, -73.7157821649999 -1.2543932199999404, -73.72420501699992 -1.2529810659999612, -73.72948455899996 -1.2517302019999192, -73.73719787599993 -1.2455638649998946, -73.73965454099988 -1.240265011999952, -73.74026489199991 -1.237906574999954, -73.74114227299998 -1.2345277059998239, -73.74176025399993 -1.2321397069999307, -73.74176025399993 -1.2250739329999192, -73.74386596799991 -1.2165954109999575, -73.74382781899993 -1.2159688469998287, -73.74317169299991 -1.2067033049999623, -73.74314117399996 -1.2045308349999573, -73.74309539699993 -1.20077764999985, -73.74308776899983 -1.2003670929998975, -73.74362182599998 -1.2002929439999548, -73.74688720699993 -1.199839949999955, -73.74807739299985 -1.1996747249999657, -73.74934387199983 -1.2009210589998816, -73.75019073399989 -1.2017582649999667, -73.75299835099997 -1.2049381719999133, -73.75334930499986 -1.2077646249999248, -73.75299835099997 -1.2123571619999325, -73.75299835099997 -1.2165966029999709, -73.75302886999998 -1.2171998019998682, -73.75334167499994 -1.222249030999933, -73.75299072299993 -1.22578191599996, -73.75299072299993 -1.2310813669999447, -73.75439453099983 -1.235674141999823, -73.75544738799988 -1.2395604839999237, -73.75934600799997 -1.2456706759999747, -73.76007079999982 -1.249774097999932, -73.76012420699988 -1.2500883329998942, -73.76042175399988 -1.2508471009999766, -73.76218414399989 -1.2553722849999076, -73.76622772299999 -1.259876965999979, -73.7718124399999 -1.2606799589999582, -73.77285766599988 -1.2608306409999273, -73.77603149499987 -1.2604008909999607, -73.7773437489999 -1.2602612969998859, -73.78327178899997 -1.258146642999975, -73.78335571299988 -1.2550283669999658, -73.78189849799992 -1.2520831809999322, -73.78025817799983 -1.2467992309998976, -73.78017425499996 -1.2439407099998903, -73.78107452399996 -1.2420363429998815, -73.78493499699988 -1.2395639419999611, -73.78901672399991 -1.2398580309998692, -73.78984832799989 -1.2399177559998407, -73.79100036699992 -1.240764140999886, -73.79209136999987 -1.2415639159999614, -73.79273986799996 -1.2420365809999794, -73.7932052619999 -1.2427096369999049, -73.79549407999986 -1.2460213899998394, -73.79721832299998 -1.2491039039999805, -73.8000259399999 -1.249810694999951, -73.80310821599994 -1.2496477369998615, -73.80669403199988 -1.2494581929998958, -73.81192779499997 -1.24862170199998, -73.81511688199993 -1.2459261419999734, -73.81974792399996 -1.2397744649998685, -73.82642364399987 -1.23539352399996, -73.83653259299996 -1.2352565529998856, -73.84053039499992 -1.2360631229999512, -73.8421478279999 -1.2363901129999704, -73.85057067799994 -1.2342709289998766, -73.85237884499998 -1.2334671009999738, -73.86250305199991 -1.2289727929999117, -73.86671447699996 -1.224733709999839, -73.86742400999992 -1.218021154999974, -73.86707305899995 -1.2109556189998898, -73.86812591599994 -1.2024765019999677, -73.87374114899995 -1.1936448799999653, -73.87830352799995 -1.1894057989998714, -73.88672637999991 -1.1812807309999585, -73.89340209999989 -1.1728023289999214, -73.89656066799995 -1.1646769049999648, -73.89620971699986 -1.1512517939999611, -73.90048217699996 -1.1403121939999323, -73.90112304699994 -1.1350008249999632, -73.9035034179999 -1.127361773999894, -73.90522766199996 -1.1238105299999575, -73.90780639699994 -1.120605707999914, -73.91165160999998 -1.1176904439999475, -73.91831970299995 -1.1176908009999806, -73.92323303299997 -1.1198106999999595, -73.92728423999995 -1.1251378049999516, -73.92779540899988 -1.1258169419999717, -73.92831420899984 -1.1262753009999642, -73.93376159599995 -1.1311165099999698, -73.93903350799991 -1.1325300939999465, -73.94710540699987 -1.1325304509999796, -73.95436859199998 -1.1323018079999088, -73.96009063699995 -1.129351377999967, -73.96212005499996 -1.1281249519998937, -73.96366119499993 -1.127191661999973, -73.9655532839999 -1.1249395609999624, -73.96816253599997 -1.1226391779998721, -73.96746063299997 -1.1173398499998939, -73.96570587099984 -1.1127470719999337, -73.96289825399998 -1.1095672849999119, -73.95656585699999 -1.1047877069999572, -73.95447540199984 -1.1032075879999752, -73.95365905799997 -1.1017240279999783, -73.95127105699999 -1.0973937499999806, -73.95178222599992 -1.0923699139999599, -73.95307159399994 -1.0890761599999337, -73.95517730699999 -1.08624982799995, -73.95938873199992 -1.0837768319999554, -73.96017456099986 -1.0837273599999548, -73.96231841999997 -1.083592652999812, -73.96319580099998 -1.0835376979998728, -73.96500396799996 -1.0834238529999425, -73.96816253599997 -1.0844837429999075, -73.97237396299982 -1.0876635319999082, -73.97510528599997 -1.0933235889999082, -73.97763824499992 -1.1021487709999178, -73.98220062299993 -1.1067416659998912, -73.98676299999994 -1.106388448999894, -73.99378967199993 -1.104268789999935, -73.99975585899995 -1.101796148999881, -74.00712585399998 -1.0957902669998703, -74.01203918399983 -1.0876647239999215, -74.01309204099988 -1.0844850529999235, -74.01732635499997 -1.078486441999928, -74.01733398499988 -1.0782177439999714, -74.01744842499994 -1.0716696969998907, -74.01831054599995 -1.0628345009999407, -74.01983642499988 -1.0599458229999073, -74.02175140399999 -1.0563380709999137, -74.02355956899993 -1.0511409049999543, -74.02338409399988 -1.0444711449999318, -74.02275085399998 -1.0420149549998996, -74.02186584499992 -1.0385576479999372, -74.01835632299998 -1.0304319849998933, -74.01679992699991 -1.0262095919999297, -74.01498412999996 -1.0212875609998946, -74.01379394599996 -1.018066762999979, -74.01379394599996 -1.0134737499998892, -74.01695251499984 -1.0064082139999755, -74.01976013099988 -1.001815198999907, -74.02326965299994 -1.001108765999902, -74.02818298299991 -1.002522229999954, -74.03028869699989 -1.004288554999846, -74.03094482499984 -1.0048675539998726, -74.03309631399992 -1.0067617879999489, -74.03436279299984 -1.0081771619998676, -74.03625488399996 -1.010294675999944, -74.03800964399994 -1.0155940049999117, -74.03871154699993 -1.021953344999929, -74.03749847499995 -1.0252960919998486, -74.03725433299996 -1.0259732009998288, -74.0366363519999 -1.0276670449999301, -74.03665924099994 -1.0280433879999578, -74.03697967499983 -1.0330375419999314, -74.03774261399997 -1.0342799429999445, -74.04081725999998 -1.0392644409998866, -74.04678344699988 -1.047037004999936, -74.05161285399998 -1.0518342249999364, -74.0576705929999 -1.0548094519999154, -74.06082916299994 -1.0551627859999257, -74.06960296699998 -1.0519831169999065, -74.07054138099994 -1.0516450409999152, -74.07451629699995 -1.0502167939998799, -74.07695770399994 -1.0494331129999637, -74.08223724399988 -1.0477436779999039, -74.08855438199998 -1.0459773529999552, -74.09337615999993 -1.0435503719999701, -74.09767913799999 -1.0413843379998866, -74.10085296599988 -1.0400691039999401, -74.1036453239999 -1.0389114619999305, -74.11066436799996 -1.0378515719999655, -74.1148757929999 -1.0374979959999564, -74.12259673999995 -1.0339652299999216, -74.13534545999983 -1.0288795219999542, -74.13631439299996 -1.028116225999952, -74.14009094199997 -1.0251398089998816, -74.14128112799995 -1.024201987999902, -74.14682006799995 -1.0201863049999247, -74.15454101699999 -1.0138268469999616, -74.15479278599997 -1.0136581659999706, -74.15980529799992 -1.010294078999891, -74.16551971399997 -1.0075865989999784, -74.16578674399994 -1.0075078009999174, -74.16670989999994 -1.0072311149999678, -74.17227172799994 -1.0058301689999212, -74.17279052699996 -1.0057007079998925, -74.17776489299996 -1.0043650859999502, -74.18550872799989 -1.0054908989999376, -74.19033813399989 -1.0085265629999185, -74.19911193799993 -1.009939311999915, -74.20858764699994 -1.0109990839998773, -74.21398925799997 -1.0102893109999513, -74.21442413299997 -1.0102323279999155, -74.21501922599998 -1.0101548419999062, -74.21665954499991 -1.009938596999973, -74.21981811599994 -1.0092319239999483, -74.22211456299988 -1.0081456899999353, -74.22578430299995 -1.0064055909998615, -74.23420715299989 -0.9993393429999742, -74.23876953099995 -0.995806216999938, -74.24824523999996 -0.9905064699998434, -74.25736999499998 -0.9869731069998693, -74.26025390599995 -0.9858862149999368, -74.2629928589999 -0.9848529089998692, -74.26510620099998 -0.9834632279998914, -74.27084350699994 -0.979694067999958, -74.27106475699998 -0.9795532229999253, -74.27586364699994 -0.9745634199999245, -74.27586364699994 -0.9690197699998748, -74.27387237599999 -0.9636550539999007, -74.26965332099996 -0.958355784999867, -74.26876068199994 -0.9576069119999602, -74.26544189399993 -0.9548231369999485, -74.26304626399997 -0.9497042299998952, -74.26123046899994 -0.9442248349999431, -74.26333618199999 -0.9392787819999739, -74.27000427199988 -0.9318593139998939, -74.27210998599992 -0.926912962999836, -74.27210998599992 -0.9163144229999602, -74.27508544799991 -0.9074330919999056, -74.27901458699995 -0.9052652119999607, -74.2794799809999 -0.9050087339999777, -74.28352355899989 -0.9037079809999113, -74.29117584199997 -0.9003294119999623, -74.29737853999995 -0.8940557239999407, -74.3057174679999 -0.8947848669999416, -74.31211853099984 -0.8958211529998721, -74.31457519599996 -0.8940546519999089, -74.31522369399988 -0.8931212429998823, -74.31703186099992 -0.8905215849998172, -74.32019042899998 -0.8859286899999574, -74.31913757199999 -0.8770966519999774, -74.31668090699992 -0.8742704399999752, -74.31141662599993 -0.8675581809998789, -74.30580139199992 -0.8654389379999543, -74.29913329999994 -0.8654393549999781, -74.29569244399994 -0.8660886289998757, -74.29351806699987 -0.8664994229999365, -74.28860473599985 -0.8700326079999741, -74.28439331099992 -0.87321251599991, -74.28053283599996 -0.8770989169999552, -74.27969360399999 -0.8793010709999294, -74.27877807599998 -0.8816917539999167, -74.27526855399998 -0.8823984269999414, -74.27140808099995 -0.8816921109999498, -74.27035522399996 -0.8806323409998527, -74.26789855899989 -0.8778060679999271, -74.26509094199997 -0.8725069769998868, -74.26768493599991 -0.8657693269999527, -74.2682495119999 -0.861554799999908, -74.26930236699997 -0.8583750719998307, -74.27000427199988 -0.8548421259998804, -74.2682495119999 -0.8498962509999615, -74.26754760699998 -0.8449503179999738, -74.26473999099994 -0.8410642749998942, -74.26228332599999 -0.8385912179999764, -74.25842285199997 -0.8350584499999059, -74.25624084499998 -0.8324211839999407, -74.25167846599999 -0.8319882749999579, -74.24683380199997 -0.8304662699998175, -74.2450790399999 -0.8265801669999746, -74.24591064399988 -0.8241060969999126, -74.24808502299993 -0.8214118479999115, -74.24926757799989 -0.8199481969999738, -74.25209808299996 -0.8181009299999573, -74.25701141399998 -0.8188072429999806, -74.26403045699988 -0.8219865549999668, -74.26578521699992 -0.8255194429999619, -74.27140808099995 -0.8276387449998879, -74.27526855399998 -0.8294051879999529, -74.27983093299997 -0.8286980979999612, -74.28263854999994 -0.826578437999899, -74.28404235799991 -0.8252010349999068, -74.28489684999994 -0.8243641249999314, -74.28711700399992 -0.8230231399999184, -74.29000854499992 -0.8212788109998996, -74.29132842899998 -0.8186210979999373, -74.29144287199995 -0.8184794789999614, -74.29141235299988 -0.8152726879998227, -74.29106140199997 -0.8103266959999473, -74.28833007899993 -0.8012364509999088, -74.28614044099999 -0.7947822209998776, -74.28122711099996 -0.790189802999862, -74.2791213989999 -0.7873635299999364, -74.27841949399993 -0.7827708129998996, -74.28052520799997 -0.7774711839999213, -74.28368377599992 -0.7753514649999715, -74.28764343199998 -0.7751519089998737, -74.29070281999998 -0.7749978299999043, -74.29351043699995 -0.7767640349999283, -74.2959671019999 -0.7792370319999122, -74.29842376699997 -0.7870092379999392, -74.30017852899994 -0.7912486179998837, -74.30333709699994 -0.7933680419999405, -74.30684661899988 -0.7930145859999698, -74.31105804399994 -0.7930143479998719, -74.31632232799996 -0.7951338879999525, -74.31912994399988 -0.7901877759998683, -74.31948089599996 -0.7813553219999676, -74.31877899299997 -0.7774691579999171, -74.31642150999988 -0.7756047849999277, -74.31386566199996 -0.7735832919999552, -74.31000518699994 -0.7707573779998711, -74.30825042699996 -0.7665179959999477, -74.30789947599999 -0.7619250409998699, -74.30965423499987 -0.7590988879999259, -74.31401061999998 -0.7570528969998236, -74.31491851699997 -0.7566254729998718, -74.31877899299997 -0.7548589709999192, -74.32088470399998 -0.7548588519999271, -74.32544708299997 -0.7552118309998832, -74.33106231599999 -0.7562713019999023, -74.33457183799999 -0.758744179999951, -74.34018707299998 -0.7601569289999475, -74.34264373899998 -0.7598034739998525, -74.34439849799992 -0.7587435849998201, -74.34601592899992 -0.7577686889998745, -74.34790801999998 -0.7566235659999165, -74.35071563699995 -0.7534437179999713, -74.35422515899995 -0.7492040979999501, -74.35527801599994 -0.7463777069999082, -74.3573837269999 -0.7453177559999631, -74.36019134599997 -0.7446110239999371, -74.36181640699994 -0.7438856349999696, -74.36334991399991 -0.743197797999926, -74.36475372199999 -0.7421376119998513, -74.36978912299998 -0.7379167079999434, -74.37107086099996 -0.7368380429999206, -74.37317657499995 -0.7329517009998199, -74.37386321899999 -0.7312290669999015, -74.37528228799988 -0.7276523709999196, -74.37703704799998 -0.7202332019999744, -74.37703704799998 -0.7170535909999671, -74.37493133599997 -0.7138741009998739, -74.37247467099996 -0.71281444899995, -74.36650848399995 -0.712461530999974, -74.35878753699996 -0.7124620089999212, -74.35562896699992 -0.7099891299999399, -74.35387420699988 -0.7075163129999282, -74.34860992399996 -0.7057500489999597, -74.34545135499991 -0.7025706179998679, -74.34194183299996 -0.6986846329999707, -74.34171295199997 -0.6980698109998116, -74.33983611999992 -0.6930322639998963, -74.33843231199995 -0.6859664909998742, -74.33948516799995 -0.6803139439999768, -74.34053802499989 -0.6771343359998809, -74.34264373899998 -0.6746610409999789, -74.34439849799992 -0.6721881039999289, -74.34720611499989 -0.670068143999913, -74.34985351599994 -0.6703346959999408, -74.35071563699995 -0.6704211839999061, -74.35424041699997 -0.6688780779999774, -74.35784912099996 -0.6675786379998954, -74.36229705699992 -0.6654745939999316, -74.36614990299995 -0.6644145259999732, -74.37036132799994 -0.6612346759999355, -74.37387084999989 -0.6559352859999308, -74.37457275499997 -0.6506357199999684, -74.37187957799989 -0.6450567239999145, -74.3641433709999 -0.6382033829999045, -74.36180877699985 -0.636135516999957, -74.36053466699997 -0.6280260669998938, -74.36369323799988 -0.6170742499999733, -74.36559295699993 -0.6125748149999026, -74.37246704099994 -0.6100079409998784, -74.37527465799997 -0.6085944769998264, -74.3764419549999 -0.607070027999896, -74.37878417999991 -0.6040015809999204, -74.38159179599995 -0.5990555279998944, -74.38159179599995 -0.5955225819999441, -74.38194274999995 -0.5937562589999175, -74.38194274999995 -0.5905766479999102, -74.38334655799991 -0.5866904259999615, -74.3851013179999 -0.5820976489999339, -74.38790893499987 -0.57821130699989, -74.3885192859999 -0.5771023629998808, -74.38966369699995 -0.5750315789998695, -74.38931274299995 -0.5693791509999073, -74.3891525279999 -0.5673617129999684, -74.38896179199992 -0.5647862559999339, -74.38861083999996 -0.5591337089999797, -74.38750457799989 -0.5522353049999538, -74.3872222899999 -0.552153705999956, -74.34286498899996 -0.5392314789999091, -74.25554656999992 -0.5140140059998544, -74.1684646619999 -0.4888756869999042, -74.08106231599993 -0.4624471669998229, -73.99398040799991 -0.4356947249999052, -73.90721893299985 -0.4095863999998528, -73.84832763799989 -0.3915175789999807, -72.97837829499997 -1.5074720379998894, -72.97820281999992 -1.5076775549999297))"	1	-73.74827826	-0.954408351
COL	COL.1_2	COL.1.8_2	CO-AMA-2	Amazonas	Puerto Arica	"POLYGON ((-71.76602172799994 -2.1732814299999177, -71.76658630399999 -2.1732263559999296, -71.76709747299992 -2.1731464859999505, -71.76847839299995 -2.1730816359999494, -71.76866149899996 -2.173073052999939, -71.77008056599993 -2.1730751979999354, -71.77"	1	-71.15125419	-1.906817959
